trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
WIL_202_V6_M,07:54:00,07:54:00,90206,3,0,0
WIL_202_V6_M,07:57:00,07:57:00,90207,5,0,0
WIL_202_V6_M,07:59:00,07:59:00,90208,6,0,0
WIL_202_V6_M,08:01:00,08:01:00,90209,8,0,0
WIL_202_V6_M,08:03:00,08:03:00,90210,9,0,0
WIL_202_V6_M,08:05:00,08:05:00,90211,10,0,0
WIL_202_V6_M,08:06:00,08:06:00,90212,11,0,0
WIL_202_V6_M,08:08:00,08:08:00,90213,12,0,0
WIL_202_V6_M,08:09:00,08:09:00,90214,13,0,0
WIL_202_V6_M,08:11:00,08:11:00,90215,14,0,0
WIL_202_V6_M,08:12:00,08:12:00,90216,15,0,0
WIL_202_V6_M,08:14:00,08:14:00,90217,17,0,0
WIL_202_V6_M,08:23:00,08:23:00,90406,22,0,0
WIL_206_V6_M,08:40:00,08:40:00,90203,1,0,0
WIL_206_V6_M,08:48:00,08:48:00,90204,5,0,0
WIL_206_V6_M,08:52:00,08:52:00,90205,7,0,0
WIL_206_V6_M,08:55:00,08:55:00,90206,9,0,0
WIL_206_V6_M,08:58:00,08:58:00,90207,11,0,0
WIL_206_V6_M,09:01:00,09:01:00,90209,14,0,0
WIL_206_V6_M,09:03:00,09:03:00,90210,15,0,0
WIL_206_V6_M,09:05:00,09:05:00,90211,16,0,0
WIL_206_V6_M,09:06:00,09:06:00,90212,17,0,0
WIL_206_V6_M,09:08:00,09:08:00,90213,18,0,0
WIL_206_V6_M,09:09:00,09:09:00,90214,19,0,0
WIL_206_V6_M,09:11:00,09:11:00,90215,20,0,0
WIL_206_V6_M,09:12:00,09:12:00,90216,21,0,0
WIL_206_V6_M,09:14:00,09:14:00,90217,23,0,0
WIL_206_V6_M,09:23:00,09:23:00,90406,28,0,0
WIL_206_V7_M,08:40:00,08:40:00,90203,1,0,0
WIL_206_V7_M,08:48:00,08:48:00,90204,5,0,0
WIL_206_V7_M,08:52:00,08:52:00,90205,7,0,0
WIL_206_V7_M,08:55:00,08:55:00,90206,9,0,0
WIL_206_V7_M,08:58:00,08:58:00,90207,11,0,0
WIL_206_V7_M,09:01:00,09:01:00,90209,14,0,0
WIL_206_V7_M,09:03:00,09:03:00,90210,15,0,0
WIL_206_V7_M,09:05:00,09:05:00,90211,16,0,0
WIL_206_V7_M,09:06:00,09:06:00,90212,17,0,0
WIL_206_V7_M,09:08:00,09:08:00,90213,18,0,0
WIL_206_V7_M,09:09:00,09:09:00,90214,19,0,0
WIL_206_V7_M,09:11:00,09:11:00,90215,20,0,0
WIL_206_V7_M,09:12:00,09:12:00,90216,21,0,0
WIL_206_V7_M,09:14:00,09:14:00,90217,23,0,0
WIL_206_V7_M,09:23:00,09:23:00,90406,28,0,0
WIL_208_V6_M,09:51:00,09:51:00,90205,1,0,0
WIL_208_V6_M,09:54:00,09:54:00,90206,3,0,0
WIL_208_V6_M,09:57:00,09:57:00,90207,5,0,0
WIL_208_V6_M,09:59:00,09:59:00,90208,6,0,0
WIL_208_V6_M,10:01:00,10:01:00,90209,8,0,0
WIL_208_V6_M,10:03:00,10:03:00,90210,9,0,0
WIL_208_V6_M,10:05:00,10:05:00,90211,10,0,0
WIL_208_V6_M,10:06:00,10:06:00,90212,11,0,0
WIL_208_V6_M,10:08:00,10:08:00,90213,12,0,0
WIL_208_V6_M,10:09:00,10:09:00,90214,13,0,0
WIL_208_V6_M,10:11:00,10:11:00,90215,14,0,0
WIL_208_V6_M,10:12:00,10:12:00,90216,15,0,0
WIL_208_V6_M,10:14:00,10:14:00,90217,17,0,0
WIL_208_V6_M,10:23:00,10:23:00,90406,22,0,0
WIL_208_V7_M,09:51:00,09:51:00,90205,1,0,0
WIL_208_V7_M,09:54:00,09:54:00,90206,3,0,0
WIL_208_V7_M,09:57:00,09:57:00,90207,5,0,0
WIL_208_V7_M,09:59:00,09:59:00,90208,6,0,0
WIL_208_V7_M,10:01:00,10:01:00,90209,8,0,0
WIL_208_V7_M,10:03:00,10:03:00,90210,9,0,0
WIL_208_V7_M,10:05:00,10:05:00,90211,10,0,0
WIL_208_V7_M,10:06:00,10:06:00,90212,11,0,0
WIL_208_V7_M,10:08:00,10:08:00,90213,12,0,0
WIL_208_V7_M,10:09:00,10:09:00,90214,13,0,0
WIL_208_V7_M,10:11:00,10:11:00,90215,14,0,0
WIL_208_V7_M,10:12:00,10:12:00,90216,15,0,0
WIL_208_V7_M,10:14:00,10:14:00,90217,17,0,0
WIL_208_V7_M,10:23:00,10:23:00,90406,22,0,0
WIL_210_V6_M,10:40:00,10:40:00,90203,1,0,0
WIL_210_V6_M,10:48:00,10:48:00,90204,5,0,0
WIL_210_V6_M,10:52:00,10:52:00,90205,7,0,0
WIL_210_V6_M,10:55:00,10:55:00,90206,9,0,0
WIL_210_V6_M,10:58:00,10:58:00,90207,11,0,0
WIL_210_V6_M,11:01:00,11:01:00,90209,14,0,0
WIL_210_V6_M,11:03:00,11:03:00,90210,15,0,0
WIL_210_V6_M,11:05:00,11:05:00,90211,16,0,0
WIL_210_V6_M,11:06:00,11:06:00,90212,17,0,0
WIL_210_V6_M,11:08:00,11:08:00,90213,18,0,0
WIL_210_V6_M,11:09:00,11:09:00,90214,19,0,0
WIL_210_V6_M,11:11:00,11:11:00,90215,20,0,0
WIL_210_V6_M,11:12:00,11:12:00,90216,21,0,0
WIL_210_V6_M,11:14:00,11:14:00,90217,23,0,0
WIL_210_V6_M,11:23:00,11:23:00,90406,28,0,0
WIL_210_V7_M,10:40:00,10:40:00,90203,1,0,0
WIL_210_V7_M,10:52:00,10:52:00,90205,7,0,0
WIL_210_V7_M,10:55:00,10:55:00,90206,9,0,0
WIL_210_V7_M,10:58:00,10:58:00,90207,11,0,0
WIL_210_V7_M,11:01:00,11:01:00,90209,14,0,0
WIL_210_V7_M,11:03:00,11:03:00,90210,15,0,0
WIL_210_V7_M,11:05:00,11:05:00,90211,16,0,0
WIL_210_V7_M,11:06:00,11:06:00,90212,17,0,0
WIL_210_V7_M,11:08:00,11:08:00,90213,18,0,0
WIL_210_V7_M,11:09:00,11:09:00,90214,19,0,0
WIL_210_V7_M,11:11:00,11:11:00,90215,20,0,0
WIL_210_V7_M,11:12:00,11:12:00,90216,21,0,0
WIL_210_V7_M,11:14:00,11:14:00,90217,23,0,0
WIL_210_V7_M,11:23:00,11:23:00,90406,28,0,0
WIL_212_V6_M,11:51:00,11:51:00,90205,1,0,0
WIL_212_V6_M,11:54:00,11:54:00,90206,3,0,0
WIL_212_V6_M,11:57:00,11:57:00,90207,5,0,0
WIL_212_V6_M,11:59:00,11:59:00,90208,6,0,0
WIL_212_V6_M,12:01:00,12:01:00,90209,8,0,0
WIL_212_V6_M,12:03:00,12:03:00,90210,9,0,0
WIL_212_V6_M,12:05:00,12:05:00,90211,10,0,0
WIL_212_V6_M,12:06:00,12:06:00,90212,11,0,0
WIL_212_V6_M,12:08:00,12:08:00,90213,12,0,0
WIL_212_V6_M,12:09:00,12:09:00,90214,13,0,0
WIL_212_V6_M,12:11:00,12:11:00,90215,14,0,0
WIL_212_V6_M,12:12:00,12:12:00,90216,15,0,0
WIL_212_V6_M,12:14:00,12:14:00,90217,17,0,0
WIL_212_V6_M,12:23:00,12:23:00,90406,22,0,0
WIL_212_V7_M,11:51:00,11:51:00,90205,1,0,0
WIL_212_V7_M,11:54:00,11:54:00,90206,3,0,0
WIL_212_V7_M,11:57:00,11:57:00,90207,5,0,0
WIL_212_V7_M,11:59:00,11:59:00,90208,6,0,0
WIL_212_V7_M,12:01:00,12:01:00,90209,8,0,0
WIL_212_V7_M,12:03:00,12:03:00,90210,9,0,0
WIL_212_V7_M,12:05:00,12:05:00,90211,10,0,0
WIL_212_V7_M,12:06:00,12:06:00,90212,11,0,0
WIL_212_V7_M,12:08:00,12:08:00,90213,12,0,0
WIL_212_V7_M,12:09:00,12:09:00,90214,13,0,0
WIL_212_V7_M,12:11:00,12:11:00,90215,14,0,0
WIL_212_V7_M,12:12:00,12:12:00,90216,15,0,0
WIL_212_V7_M,12:14:00,12:14:00,90217,17,0,0
WIL_212_V7_M,12:23:00,12:23:00,90406,22,0,0
WIL_214_V6_M,12:40:00,12:40:00,90203,1,0,0
WIL_214_V6_M,12:48:00,12:48:00,90204,5,0,0
WIL_214_V6_M,12:52:00,12:52:00,90205,7,0,0
WIL_214_V6_M,12:55:00,12:55:00,90206,9,0,0
WIL_214_V6_M,12:58:00,12:58:00,90207,11,0,0
WIL_214_V6_M,13:01:00,13:01:00,90209,14,0,0
WIL_214_V6_M,13:03:00,13:03:00,90210,15,0,0
WIL_214_V6_M,13:05:00,13:05:00,90211,16,0,0
WIL_214_V6_M,13:06:00,13:06:00,90212,17,0,0
WIL_214_V6_M,13:08:00,13:08:00,90213,18,0,0
WIL_214_V6_M,13:09:00,13:09:00,90214,19,0,0
WIL_214_V6_M,13:11:00,13:11:00,90215,20,0,0
WIL_214_V6_M,13:12:00,13:12:00,90216,21,0,0
WIL_214_V6_M,13:14:00,13:14:00,90217,23,0,0
WIL_214_V6_M,13:23:00,13:23:00,90406,28,0,0
WIL_214_V7_M,12:40:00,12:40:00,90203,1,0,0
WIL_214_V7_M,12:48:00,12:48:00,90204,5,0,0
WIL_214_V7_M,12:52:00,12:52:00,90205,7,0,0
WIL_214_V7_M,12:55:00,12:55:00,90206,9,0,0
WIL_214_V7_M,12:58:00,12:58:00,90207,11,0,0
WIL_214_V7_M,13:01:00,13:01:00,90209,14,0,0
WIL_214_V7_M,13:03:00,13:03:00,90210,15,0,0
WIL_214_V7_M,13:05:00,13:05:00,90211,16,0,0
WIL_214_V7_M,13:06:00,13:06:00,90212,17,0,0
WIL_214_V7_M,13:08:00,13:08:00,90213,18,0,0
WIL_214_V7_M,13:09:00,13:09:00,90214,19,0,0
WIL_214_V7_M,13:11:00,13:11:00,90215,20,0,0
WIL_214_V7_M,13:12:00,13:12:00,90216,21,0,0
WIL_214_V7_M,13:14:00,13:14:00,90217,23,0,0
WIL_214_V7_M,13:23:00,13:23:00,90406,28,0,0
WIL_216_V5_M,5:42:58,5:42:58,90205,1,0,0
WIL_216_V5_M,5:45:58,5:45:58,90206,3,0,0
WIL_216_V5_M,5:48:58,5:48:58,90207,5,0,0
WIL_216_V5_M,5:50:58,5:50:58,90208,6,0,0
WIL_216_V5_M,5:53:58,5:53:58,90209,8,0,0
WIL_216_V5_M,5:55:58,5:55:58,90210,9,0,0
WIL_216_V5_M,5:57:58,5:57:58,90211,10,0,0
WIL_216_V5_M,5:58:58,5:58:58,90212,11,0,0
WIL_216_V5_M,6:00:58,6:00:58,90213,12,0,0
WIL_216_V5_M,6:02:58,6:02:58,90214,13,0,0
WIL_216_V5_M,6:04:58,6:04:58,90215,14,0,0
WIL_216_V5_M,6:06:58,6:06:58,90216,15,0,0
WIL_216_V5_M,6:08:58,6:08:58,90217,17,0,0
WIL_216_V5_M,6:16:58,6:16:58,90406,22,0,0
WIL_216_V6_M,13:51:00,13:51:00,90205,1,0,0
WIL_216_V6_M,13:54:00,13:54:00,90206,3,0,0
WIL_216_V6_M,13:57:00,13:57:00,90207,5,0,0
WIL_216_V6_M,13:59:00,13:59:00,90208,6,0,0
WIL_216_V6_M,14:01:00,14:01:00,90209,8,0,0
WIL_216_V6_M,14:03:00,14:03:00,90210,9,0,0
WIL_216_V6_M,14:05:00,14:05:00,90211,10,0,0
WIL_216_V6_M,14:06:00,14:06:00,90212,11,0,0
WIL_216_V6_M,14:08:00,14:08:00,90213,12,0,0
WIL_216_V6_M,14:09:00,14:09:00,90214,13,0,0
WIL_216_V6_M,14:11:00,14:11:00,90215,14,0,0
WIL_216_V6_M,14:12:00,14:12:00,90216,15,0,0
WIL_216_V6_M,14:14:00,14:14:00,90217,17,0,0
WIL_216_V6_M,14:23:00,14:23:00,90406,22,0,0
WIL_216_V7_M,13:51:00,13:51:00,90205,1,0,0
WIL_216_V7_M,13:54:00,13:54:00,90206,3,0,0
WIL_216_V7_M,13:57:00,13:57:00,90207,5,0,0
WIL_216_V7_M,13:59:00,13:59:00,90208,6,0,0
WIL_216_V7_M,14:01:00,14:01:00,90209,8,0,0
WIL_216_V7_M,14:03:00,14:03:00,90210,9,0,0
WIL_216_V7_M,14:05:00,14:05:00,90211,10,0,0
WIL_216_V7_M,14:06:00,14:06:00,90212,11,0,0
WIL_216_V7_M,14:08:00,14:08:00,90213,12,0,0
WIL_216_V7_M,14:09:00,14:09:00,90214,13,0,0
WIL_216_V7_M,14:11:00,14:11:00,90215,14,0,0
WIL_216_V7_M,14:12:00,14:12:00,90216,15,0,0
WIL_216_V7_M,14:14:00,14:14:00,90217,17,0,0
WIL_216_V7_M,14:23:00,14:23:00,90406,22,0,0
WIL_218_V6_M,14:40:00,14:40:00,90203,1,0,0
WIL_218_V6_M,14:48:00,14:48:00,90204,5,0,0
WIL_218_V6_M,14:52:00,14:52:00,90205,7,0,0
WIL_218_V6_M,14:55:00,14:55:00,90206,9,0,0
WIL_218_V6_M,14:58:00,14:58:00,90207,11,0,0
WIL_218_V6_M,15:01:00,15:01:00,90209,14,0,0
WIL_218_V6_M,15:03:00,15:03:00,90210,15,0,0
WIL_218_V6_M,15:05:00,15:05:00,90211,16,0,0
WIL_218_V6_M,15:06:00,15:06:00,90212,17,0,0
WIL_218_V6_M,15:08:00,15:08:00,90213,18,0,0
WIL_218_V6_M,15:09:00,15:09:00,90214,19,0,0
WIL_218_V6_M,15:11:00,15:11:00,90215,20,0,0
WIL_218_V6_M,15:12:00,15:12:00,90216,21,0,0
WIL_218_V6_M,15:14:00,15:14:00,90217,23,0,0
WIL_218_V6_M,15:23:00,15:23:00,90406,28,0,0
WIL_218_V7_M,14:40:00,14:40:00,90203,1,0,0
WIL_218_V7_M,14:48:00,14:48:00,90204,5,0,0
WIL_218_V7_M,14:52:00,14:52:00,90205,7,0,0
WIL_218_V7_M,14:55:00,14:55:00,90206,9,0,0
WIL_218_V7_M,14:58:00,14:58:00,90207,11,0,0
WIL_218_V7_M,15:01:00,15:01:00,90209,14,0,0
WIL_218_V7_M,15:03:00,15:03:00,90210,15,0,0
WIL_218_V7_M,15:05:00,15:05:00,90211,16,0,0
WIL_218_V7_M,15:06:00,15:06:00,90212,17,0,0
WIL_218_V7_M,15:08:00,15:08:00,90213,18,0,0
WIL_218_V7_M,15:09:00,15:09:00,90214,19,0,0
WIL_218_V7_M,15:11:00,15:11:00,90215,20,0,0
WIL_218_V7_M,15:12:00,15:12:00,90216,21,0,0
WIL_218_V7_M,15:14:00,15:14:00,90217,23,0,0
WIL_218_V7_M,15:23:00,15:23:00,90406,28,0,0
WIL_220_V5_M,06:03:00,06:03:00,90203,1,0,0
WIL_220_V5_M,06:11:00,06:11:00,90204,5,0,0
WIL_220_V5_M,06:15:00,06:15:00,90205,7,0,0
WIL_220_V5_M,06:18:00,06:18:00,90206,9,0,0
WIL_220_V5_M,06:21:00,06:21:00,90207,11,0,0
WIL_220_V5_M,06:23:00,06:23:00,90208,12,0,0
WIL_220_V5_M,06:26:00,06:26:00,90209,14,0,0
WIL_220_V5_M,06:28:00,06:28:00,90210,15,0,0
WIL_220_V5_M,06:30:00,06:30:00,90211,16,0,0
WIL_220_V5_M,06:31:00,06:31:00,90212,17,0,0
WIL_220_V5_M,06:33:00,06:33:00,90213,18,0,0
WIL_220_V5_M,06:35:00,06:35:00,90214,19,0,0
WIL_220_V5_M,06:37:00,06:37:00,90215,20,0,0
WIL_220_V5_M,06:39:00,06:39:00,90216,21,0,0
WIL_220_V5_M,06:41:00,06:41:00,90217,23,0,0
WIL_220_V5_M,06:50:00,06:50:00,90406,28,0,0
WIL_220_V6_M,15:51:00,15:51:00,90205,1,0,0
WIL_220_V6_M,15:54:00,15:54:00,90206,3,0,0
WIL_220_V6_M,15:57:00,15:57:00,90207,5,0,0
WIL_220_V6_M,15:59:00,15:59:00,90208,6,0,0
WIL_220_V6_M,16:01:00,16:01:00,90209,8,0,0
WIL_220_V6_M,16:03:00,16:03:00,90210,9,0,0
WIL_220_V6_M,16:05:00,16:05:00,90211,10,0,0
WIL_220_V6_M,16:06:00,16:06:00,90212,11,0,0
WIL_220_V6_M,16:08:00,16:08:00,90213,12,0,0
WIL_220_V6_M,16:09:00,16:09:00,90214,13,0,0
WIL_220_V6_M,16:11:00,16:11:00,90215,14,0,0
WIL_220_V6_M,16:12:00,16:12:00,90216,15,0,0
WIL_220_V6_M,16:14:00,16:14:00,90217,17,0,0
WIL_220_V6_M,16:23:00,16:23:00,90406,22,0,0
WIL_220_V7_M,15:51:00,15:51:00,90205,1,0,0
WIL_220_V7_M,15:54:00,15:54:00,90206,3,0,0
WIL_220_V7_M,15:57:00,15:57:00,90207,5,0,0
WIL_220_V7_M,15:59:00,15:59:00,90208,6,0,0
WIL_220_V7_M,16:01:00,16:01:00,90209,8,0,0
WIL_220_V7_M,16:03:00,16:03:00,90210,9,0,0
WIL_220_V7_M,16:05:00,16:05:00,90211,10,0,0
WIL_220_V7_M,16:06:00,16:06:00,90212,11,0,0
WIL_220_V7_M,16:08:00,16:08:00,90213,12,0,0
WIL_220_V7_M,16:09:00,16:09:00,90214,13,0,0
WIL_220_V7_M,16:11:00,16:11:00,90215,14,0,0
WIL_220_V7_M,16:12:00,16:12:00,90216,15,0,0
WIL_220_V7_M,16:14:00,16:14:00,90217,17,0,0
WIL_220_V7_M,16:23:00,16:23:00,90406,22,0,0
WIL_222_V5_M,10:02:00,10:02:00,90205,1,0,0
WIL_222_V5_M,10:05:00,10:05:00,90206,3,0,0
WIL_222_V5_M,10:08:00,10:08:00,90207,5,0,0
WIL_222_V5_M,10:10:00,10:10:00,90208,6,0,0
WIL_222_V5_M,10:12:00,10:12:00,90209,8,0,0
WIL_222_V5_M,10:14:00,10:14:00,90210,9,0,0
WIL_222_V5_M,10:16:00,10:16:00,90211,10,0,0
WIL_222_V5_M,10:17:00,10:17:00,90212,11,0,0
WIL_222_V5_M,10:19:00,10:19:00,90213,12,0,0
WIL_222_V5_M,10:20:00,10:20:00,90214,13,0,0
WIL_222_V5_M,10:22:00,10:22:00,90215,14,0,0
WIL_222_V5_M,10:23:00,10:23:00,90216,15,0,0
WIL_222_V5_M,10:25:00,10:25:00,90217,17,0,0
WIL_222_V5_M,10:35:00,10:35:00,90406,22,0,0
WIL_222_V6_M,16:40:00,16:40:00,90203,1,0,0
WIL_222_V6_M,16:48:00,16:48:00,90204,5,0,0
WIL_222_V6_M,16:52:00,16:52:00,90205,7,0,0
WIL_222_V6_M,16:55:00,16:55:00,90206,9,0,0
WIL_222_V6_M,16:58:00,16:58:00,90207,11,0,0
WIL_222_V6_M,17:01:00,17:01:00,90209,14,0,0
WIL_222_V6_M,17:03:00,17:03:00,90210,15,0,0
WIL_222_V6_M,17:05:00,17:05:00,90211,16,0,0
WIL_222_V6_M,17:06:00,17:06:00,90212,17,0,0
WIL_222_V6_M,17:08:00,17:08:00,90213,18,0,0
WIL_222_V6_M,17:09:00,17:09:00,90214,19,0,0
WIL_222_V6_M,17:11:00,17:11:00,90215,20,0,0
WIL_222_V6_M,17:12:00,17:12:00,90216,21,0,0
WIL_222_V6_M,17:14:00,17:14:00,90217,23,0,0
WIL_222_V6_M,17:23:00,17:23:00,90406,28,0,0
WIL_222_V7_M,16:40:00,16:40:00,90203,1,0,0
WIL_222_V7_M,16:48:00,16:48:00,90204,5,0,0
WIL_222_V7_M,16:52:00,16:52:00,90205,7,0,0
WIL_222_V7_M,16:55:00,16:55:00,90206,9,0,0
WIL_222_V7_M,16:58:00,16:58:00,90207,11,0,0
WIL_222_V7_M,17:01:00,17:01:00,90209,14,0,0
WIL_222_V7_M,17:03:00,17:03:00,90210,15,0,0
WIL_222_V7_M,17:05:00,17:05:00,90211,16,0,0
WIL_222_V7_M,17:06:00,17:06:00,90212,17,0,0
WIL_222_V7_M,17:08:00,17:08:00,90213,18,0,0
WIL_222_V7_M,17:09:00,17:09:00,90214,19,0,0
WIL_222_V7_M,17:11:00,17:11:00,90215,20,0,0
WIL_222_V7_M,17:12:00,17:12:00,90216,21,0,0
WIL_222_V7_M,17:14:00,17:14:00,90217,23,0,0
WIL_222_V7_M,17:23:00,17:23:00,90406,28,0,0
WIL_224_V6_M,17:51:00,17:51:00,90205,1,0,0
WIL_224_V6_M,17:54:00,17:54:00,90206,3,0,0
WIL_224_V6_M,17:57:00,17:57:00,90207,5,0,0
WIL_224_V6_M,17:59:00,17:59:00,90208,6,0,0
WIL_224_V6_M,18:01:00,18:01:00,90209,8,0,0
WIL_224_V6_M,18:03:00,18:03:00,90210,9,0,0
WIL_224_V6_M,18:05:00,18:05:00,90211,10,0,0
WIL_224_V6_M,18:06:00,18:06:00,90212,11,0,0
WIL_224_V6_M,18:08:00,18:08:00,90213,12,0,0
WIL_224_V6_M,18:09:00,18:09:00,90214,13,0,0
WIL_224_V6_M,18:11:00,18:11:00,90215,14,0,0
WIL_224_V6_M,18:12:00,18:12:00,90216,15,0,0
WIL_224_V6_M,18:14:00,18:14:00,90217,17,0,0
WIL_224_V6_M,18:23:00,18:23:00,90406,22,0,0
WIL_224_V7_M,17:51:00,17:51:00,90205,1,0,0
WIL_224_V7_M,17:54:00,17:54:00,90206,3,0,0
WIL_224_V7_M,17:57:00,17:57:00,90207,5,0,0
WIL_224_V7_M,17:59:00,17:59:00,90208,6,0,0
WIL_224_V7_M,18:01:00,18:01:00,90209,8,0,0
WIL_224_V7_M,18:03:00,18:03:00,90210,9,0,0
WIL_224_V7_M,18:05:00,18:05:00,90211,10,0,0
WIL_224_V7_M,18:06:00,18:06:00,90212,11,0,0
WIL_224_V7_M,18:08:00,18:08:00,90213,12,0,0
WIL_224_V7_M,18:09:00,18:09:00,90214,13,0,0
WIL_224_V7_M,18:11:00,18:11:00,90215,14,0,0
WIL_224_V7_M,18:12:00,18:12:00,90216,15,0,0
WIL_224_V7_M,18:14:00,18:14:00,90217,17,0,0
WIL_224_V7_M,18:23:00,18:23:00,90406,22,0,0
WIL_226_V6_M,18:40:00,18:40:00,90203,1,0,0
WIL_226_V6_M,18:48:00,18:48:00,90204,5,0,0
WIL_226_V6_M,18:52:00,18:52:00,90205,7,0,0
WIL_226_V6_M,18:55:00,18:55:00,90206,9,0,0
WIL_226_V6_M,18:58:00,18:58:00,90207,11,0,0
WIL_226_V6_M,19:01:00,19:01:00,90209,14,0,0
WIL_226_V6_M,19:03:00,19:03:00,90210,15,0,0
WIL_226_V6_M,19:05:00,19:05:00,90211,16,0,0
WIL_226_V6_M,19:06:00,19:06:00,90212,17,0,0
WIL_226_V6_M,19:08:00,19:08:00,90213,18,0,0
WIL_226_V6_M,19:09:00,19:09:00,90214,19,0,0
WIL_226_V6_M,19:11:00,19:11:00,90215,20,0,0
WIL_226_V6_M,19:12:00,19:12:00,90216,21,0,0
WIL_226_V6_M,19:14:00,19:14:00,90217,23,0,0
WIL_226_V6_M,19:23:00,19:23:00,90406,28,0,0
WIL_226_V7_M,18:40:00,18:40:00,90203,1,0,0
WIL_226_V7_M,18:48:00,18:48:00,90204,5,0,0
WIL_226_V7_M,18:52:00,18:52:00,90205,7,0,0
WIL_226_V7_M,18:55:00,18:55:00,90206,9,0,0
WIL_226_V7_M,18:58:00,18:58:00,90207,11,0,0
WIL_226_V7_M,19:01:00,19:01:00,90209,14,0,0
WIL_226_V7_M,19:03:00,19:03:00,90210,15,0,0
WIL_226_V7_M,19:05:00,19:05:00,90211,16,0,0
WIL_226_V7_M,19:06:00,19:06:00,90212,17,0,0
WIL_226_V7_M,19:08:00,19:08:00,90213,18,0,0
WIL_226_V7_M,19:09:00,19:09:00,90214,19,0,0
WIL_226_V7_M,19:11:00,19:11:00,90215,20,0,0
WIL_226_V7_M,19:12:00,19:12:00,90216,21,0,0
WIL_226_V7_M,19:14:00,19:14:00,90217,23,0,0
WIL_226_V7_M,19:23:00,19:23:00,90406,28,0,0
WIL_228_V6_M,19:51:00,19:51:00,90205,1,0,0
WIL_228_V6_M,19:54:00,19:54:00,90206,3,0,0
WIL_228_V6_M,19:57:00,19:57:00,90207,5,0,0
WIL_228_V6_M,19:59:00,19:59:00,90208,6,0,0
WIL_228_V6_M,20:01:00,20:01:00,90209,8,0,0
WIL_228_V6_M,20:03:00,20:03:00,90210,9,0,0
WIL_228_V6_M,20:05:00,20:05:00,90211,10,0,0
WIL_228_V6_M,20:06:00,20:06:00,90212,11,0,0
WIL_228_V6_M,20:08:00,20:08:00,90213,12,0,0
WIL_228_V6_M,20:09:00,20:09:00,90214,13,0,0
WIL_228_V6_M,20:11:00,20:11:00,90215,14,0,0
WIL_228_V6_M,20:12:00,20:12:00,90216,15,0,0
WIL_228_V6_M,20:14:00,20:14:00,90217,17,0,0
WIL_228_V6_M,20:23:00,20:23:00,90406,22,0,0
WIL_228_V7_M,19:51:00,19:51:00,90205,1,0,0
WIL_228_V7_M,19:54:00,19:54:00,90206,3,0,0
WIL_228_V7_M,19:57:00,19:57:00,90207,5,0,0
WIL_228_V7_M,19:59:00,19:59:00,90208,6,0,0
WIL_228_V7_M,20:01:00,20:01:00,90209,8,0,0
WIL_228_V7_M,20:03:00,20:03:00,90210,9,0,0
WIL_228_V7_M,20:05:00,20:05:00,90211,10,0,0
WIL_228_V7_M,20:06:00,20:06:00,90212,11,0,0
WIL_228_V7_M,20:08:00,20:08:00,90213,12,0,0
WIL_228_V7_M,20:09:00,20:09:00,90214,13,0,0
WIL_228_V7_M,20:11:00,20:11:00,90215,14,0,0
WIL_228_V7_M,20:12:00,20:12:00,90216,15,0,0
WIL_228_V7_M,20:14:00,20:14:00,90217,17,0,0
WIL_228_V7_M,20:23:00,20:23:00,90406,22,0,0
WIL_230_V6_M,20:40:00,20:40:00,90203,1,0,0
WIL_230_V6_M,20:48:00,20:48:00,90204,5,0,0
WIL_230_V6_M,20:52:00,20:52:00,90205,7,0,0
WIL_230_V6_M,20:55:00,20:55:00,90206,9,0,0
WIL_230_V6_M,20:58:00,20:58:00,90207,11,0,0
WIL_230_V6_M,21:01:00,21:01:00,90209,14,0,0
WIL_230_V6_M,21:03:00,21:03:00,90210,15,0,0
WIL_230_V6_M,21:05:00,21:05:00,90211,16,0,0
WIL_230_V6_M,21:06:00,21:06:00,90212,17,0,0
WIL_230_V6_M,21:08:00,21:08:00,90213,18,0,0
WIL_230_V6_M,21:09:00,21:09:00,90214,19,0,0
WIL_230_V6_M,21:11:00,21:11:00,90215,20,0,0
WIL_230_V6_M,21:12:00,21:12:00,90216,21,0,0
WIL_230_V6_M,21:14:00,21:14:00,90217,23,0,0
WIL_230_V6_M,21:23:00,21:23:00,90406,28,0,0
WIL_230_V7_M,20:40:00,20:40:00,90203,1,0,0
WIL_230_V7_M,20:48:00,20:48:00,90204,5,0,0
WIL_230_V7_M,20:52:00,20:52:00,90205,7,0,0
WIL_230_V7_M,20:55:00,20:55:00,90206,9,0,0
WIL_230_V7_M,20:58:00,20:58:00,90207,11,0,0
WIL_230_V7_M,21:01:00,21:01:00,90209,14,0,0
WIL_230_V7_M,21:03:00,21:03:00,90210,15,0,0
WIL_230_V7_M,21:05:00,21:05:00,90211,16,0,0
WIL_230_V7_M,21:06:00,21:06:00,90212,17,0,0
WIL_230_V7_M,21:08:00,21:08:00,90213,18,0,0
WIL_230_V7_M,21:09:00,21:09:00,90214,19,0,0
WIL_230_V7_M,21:11:00,21:11:00,90215,20,0,0
WIL_230_V7_M,21:12:00,21:12:00,90216,21,0,0
WIL_230_V7_M,21:14:00,21:14:00,90217,23,0,0
WIL_230_V7_M,21:23:00,21:23:00,90406,28,0,0
WIL_232_V6_M,21:51:00,21:51:00,90205,1,0,0
WIL_232_V6_M,21:54:00,21:54:00,90206,3,0,0
